Data;Regressor;Best_parameters;MSE;MAE;MAPE
aa_freq+avg_protvec+shannon_entropy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.7846059161217696;1.6906003750579253;14.27051727153043
aa_freq+avg_protvec+shannon_entropy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.802953245917119;1.6817396527965198;14.11769142999282
aa_freq+avg_protvec+shannon_entropy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.758280810994965;1.6939309211507256;14.230328949730797
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.970745893867688;1.6014679977437285;13.303318000848996
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.904109445336969;1.6126140833321634;13.461399240899066
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.88157238821693;1.553726343263883;12.928958654731806
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.012543284870429;1.6248247638760716;13.514961416081336
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.986646191429547;1.5641529403072152;13.051307182134062
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.145720480061001;1.5871694350559682;13.251118523217947
aa_freq+avg_protvec+residue_repeats+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.59757584911105;1.5941358014528442;13.309589069393002
aa_freq+avg_protvec+residue_repeats+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.031449207980504;1.5752273142636866;13.12139220850091
aa_freq+avg_protvec+residue_repeats+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.988443672229965;1.5572403625007922;12.975604360677412
aa_freq+avg_protvec+residue_repeats+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.934750702525379;1.5439457678428556;12.881369084063632
aa_freq+avg_protvec+residue_repeats+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.9774964413140355;1.6266319772964246;13.495918508535128
aa_freq+avg_protvec+residue_repeats+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.037867904739052;1.56502309675892;12.995133914614366
aa_freq+avg_protvec+residue_repeats+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.061564591278293;1.576332299535124;13.143044272830828
aa_freq+avg_protvec+residue_repeats+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.098934563963182;1.5858436801281064;13.204034352342159
aa_freq+avg_protvec+residue_repeats+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.915824089816325;1.5448126811279683;12.873555432058117
aa_freq+avg_protvec+aromaticity+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";7.314516993476574;1.7220570482900854;14.234464165605184
aa_freq+avg_protvec+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";6.155131435674144;1.7565438812782885;14.798054034443464
aa_freq+avg_protvec+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.68629152308553;1.6977470539534845;14.338071358657798
aa_freq+avg_protvec+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.926693440973624;1.679811367640365;13.985401398642233
aa_freq+avg_protvec+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.64856231725122;1.688368234284622;14.28303826525653
aa_freq+avg_protvec+helix+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.749936060873191;1.6962059526512248;14.407567061927951
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.165212432839337;1.617119554072424;13.708647816978981
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.083569342075703;1.6310734285271078;13.821648580143739
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.412740505276863;1.6446767474451385;13.703157969371476
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";5.269274855526942;1.6831842578207923;14.255145409388668
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.379705771638034;1.656024308435952;13.855890458845652
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.406621111934468;1.6519070540823348;13.735657815298662
aa_freq+shannon_entropy+residue_repeats+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.348057354390299;1.6230930477701937;13.614388699528995
aa_freq+shannon_entropy+residue_repeats+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.285491639494976;1.6297952484810927;13.63140597647195
aa_freq+shannon_entropy+residue_repeats+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.445943186213448;1.669391347572617;13.9545147526558
aa_freq+shannon_entropy+residue_repeats+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.325959312304206;1.6508262025835376;13.729720241452528
aa_freq+shannon_entropy+residue_repeats+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.116841365161224;1.6256133359136677;13.703512821849806
aa_freq+shannon_entropy+residue_repeats+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.49143990338913;1.6355977426617034;13.42671811847519
aa_freq+shannon_entropy+residue_repeats+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.46451949283417;1.6730570602311305;13.98944201316001
aa_freq+shannon_entropy+residue_repeats+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";5.332208695393238;1.6696252110535768;13.965114856248334
aa_freq+shannon_entropy+residue_repeats+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.582167443346529;1.6975646194836473;14.205219369172086
aa_freq+shannon_entropy+aromaticity+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.504722584439818;1.6857852323906657;14.303853988598245
aa_freq+shannon_entropy+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";6.484308813933974;1.7671751269857174;14.743939165210293
aa_freq+shannon_entropy+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.860124975045628;1.75285134519051;14.804446214661418
aa_freq+shannon_entropy+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.785335759771366;1.7534768401353307;14.835598789823532
aa_freq+shannon_entropy+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.851333656969963;1.7608967386003498;14.891555317289454
aa_freq+shannon_entropy+helix+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.151915130423456;1.766314426822618;14.736018243522114
aa_freq+residue_repeats+aromaticity+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";5.193964586213966;1.689884379557618;14.207118788633535
aa_freq+residue_repeats+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";5.323462577908279;1.6726324668003694;13.898686792233272
aa_freq+residue_repeats+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";5.2886344311035876;1.6822348083565477;13.98778670320722
aa_freq+residue_repeats+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";5.324201161190536;1.6931982610939134;14.070472092542113
aa_freq+residue_repeats+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";5.306744073423535;1.6844676156039222;14.006743858644999
aa_freq+residue_repeats+helix+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.468116074758927;1.6879447641350083;14.093131356601003
aa_freq+aromaticity+helix+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";7.182374094678169;1.9751715653387596;16.68398707788349
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.0788393499537365;1.5859835030391778;13.449440964357459
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.105291019459049;1.5933810720081205;13.511801413900972
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.9006309888044575;1.6254189518670796;13.547623401060557
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";4.929916216521799;1.5701533058789152;13.048210832702814
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.070578879024687;1.5836276835494494;13.404672158882569
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.732220790073882;1.5902330635257493;13.164085297797293
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.799382248763537;1.5523658424520843;12.92053955581021
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.757206675432601;1.6081977086883665;13.48180515053136
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";4.908570488973279;1.5477828751430214;12.744569503948222
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.343039090259864;1.601432126903763;13.264614972037004
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.068687880736369;1.57515531050826;13.321986174776157
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.628518085010324;1.5890864772927564;13.153885627008725
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.812514611300412;1.558236229116813;12.985594101659562
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";5.904540558447976;1.6512732999198356;13.593416387435342
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";4.9159503158683835;1.5550909150978944;12.966743976001496
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.0849268521417;1.5606470538682868;12.936799605231606
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.626704509403677;1.5891832091912328;13.268720381275322
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.888638335336433;1.5616342987114797;13.012827352345996
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.8788230342052525;1.5530544943981999;12.965216659568824
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.3540146009638105;1.593648794894607;13.147097203701286
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.5227522408496155;1.585679311702451;13.218792416823769
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.628398545058862;1.6277995348270426;13.743743791881949
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.803841478349601;1.6378626957689693;13.725781746171595
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.179854935690211;1.6114173880213156;13.616771705331757
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.877648050452569;1.6439938585813925;13.771415749616574
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.36326751022389;1.643093718597052;13.663490979258661
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.20433277014399;1.6047324911169838;13.539121107136868
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.8392409555811104;1.6386221026273273;13.709500156831538
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.522485245736011;1.6461354410698612;13.749405219112202
dipep_freq+avg_protvec+shannon_entropy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.22895249735493;1.6153086141151416;13.43755106445401
dipep_freq+avg_protvec+shannon_entropy+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.073935817704907;1.5964162544376972;13.490007381318813
dipep_freq+avg_protvec+shannon_entropy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.8464674743269756;1.6398068257556773;13.721841042378477
dipep_freq+avg_protvec+shannon_entropy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.530801342117639;1.6568060863319936;13.937839055824808
dipep_freq+avg_protvec+shannon_entropy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.573131397436105;1.6526708638600878;13.84286224462894
dipep_freq+avg_protvec+shannon_entropy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.5210616941666855;1.6406624605688893;13.713917521174498
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.362356904766239;1.5419234175133014;12.813642242458137
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.782562592452871;1.6137095894271607;13.416117636202054
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";4.815137519177222;1.5639328125296565;13.04102411278864
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.863038652000017;1.638472517849824;13.584266762712868
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.798194500567425;1.5547944611575955;12.909651489036674
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.167245158139481;1.6035863981875587;13.129290476575486
dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.888759572896725;1.6356983636439424;13.644532720966415
