Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
shannon_entropy+net_contact_energy+aromaticity+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5886.929164624439;36.17647444965035;67746749.47106625;(0.3425362719595968, 2.8193683989797634e-05)
shannon_entropy+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5120.239032916914;35.12333242167833;5109116.38755814;(0.41594082424317735, 2.387458459969402e-07)
shannon_entropy+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4727.3763929406905;33.46600375034965;12480056.146129357;(0.4076812461346429, 4.3336608097970207e-07)
shannon_entropy+net_contact_energy+helix+turn+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";6640.764319106982;40.32860249160839;5194166.454353911;(0.3157993930877406, 0.00012200464076740624)
shannon_entropy+net_contact_energy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6257.869781009055;36.883565358741265;67748797.11718029;(0.3062360530679144, 0.00019947170625876854)
shannon_entropy+net_contact_energy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5009.866551749087;34.73205249160839;5109756.810227647;(0.42805101114130417, 9.672920123255476e-08)
shannon_entropy+net_contact_energy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5776.913399617447;35.67750242167833;67751245.92103988;(0.3163632878389666, 0.00011845691860065602)
shannon_entropy+net_contact_energy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5134.151283035794;35.34573102307692;5109773.705035513;(0.41300281211827417, 2.956871845094618e-07)
shannon_entropy+net_contact_energy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6121.934921898737;41.02939514895105;12511207.104310239;(0.3150771671943362, 0.00012669328987846857)
shannon_entropy+net_contact_energy+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5883.54966130276;36.028607316783216;67746748.9234102;(0.34231919841209957, 2.8546769465803453e-05)
shannon_entropy+net_contact_energy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5043.072052979857;34.7989475965035;5109773.319647263;(0.4070604555644345, 4.529350838977184e-07)
shannon_entropy+net_contact_energy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6415.473383437199;42.41401053356643;12511211.060354197;(0.3032327490659357, 0.00023197803828494025)
shannon_entropy+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4891.128239926704;34.40431843566434;12480714.618647745;(0.4155032395349555, 2.4650624660056816e-07)
shannon_entropy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";4300.68755455719;30.63702164521812;825375.6761919397;(0.4094147761376178, 3.8290158854062366e-07)
shannon_entropy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}";5552.660106575123;34.83353738671329;487953.4639743629;(0.32715567053330175, 6.657833497179157e-05)
shannon_entropy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5072.836234793863;35.80957235174825;18902242.006803036;(0.40522642328423886, 5.157955872283474e-07)
shannon_entropy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5568.181504819878;34.63631361048951;487935.8998846867;(0.32553239866416817, 7.270665979105151e-05)
shannon_entropy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5276.704048779877;36.388593330769226;18902242.49610375;(0.38096253411428393, 2.6803195928921297e-06)
shannon_entropy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'}";3241.57618915437;33.65870574335665;391785.41003829153;(0.5949636101155495, 4.666073804055043e-15)
shannon_entropy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5567.970731449248;34.808719204895105;487939.9058883082;(0.3240945126968696, 7.857207222800925e-05)
shannon_entropy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5098.534745549109;36.941922002097904;52921959.345354766;(0.43574798630672446, 5.346546935706859e-08)
shannon_entropy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3734.6844509711646;32.745952386713284;758743.5693445893;(0.5627209263292072, 2.5826723534907983e-13)
shannon_entropy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";4033.843089677457;33.072469869230765;758824.4396398874;(0.5339659980827888, 6.534103685709788e-12)
shannon_entropy+helix+turn+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5567.970731449248;34.808719204895105;487939.9058883082;(0.3240945126968696, 7.857207222800925e-05)
shannon_entropy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5304.106418619038;36.708460463636364;18902271.351351276;(0.3553684382650904, 1.3287326795371801e-05)
shannon_entropy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4500.474867672185;34.701334589510495;1136160.9426399837;(0.5199476924050979, 2.8347627638506855e-11)
shannon_entropy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}";3112.2029705054065;34.92309247995338;2187341.951045691;(0.5880662556299292, 1.1432264985159844e-14)
shannon_entropy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}";3092.074049647716;34.97152203388429;2282735.3087437395;(0.5909030611193361, 7.928401590909444e-15)
residue_repeats+net_contact_energy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4049.8894642943687;29.671376547552452;12483760.220760603;(0.5291249328856134, 1.0929276398099325e-11)
residue_repeats+net_contact_energy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4008.854559685977;29.574096827272733;12483777.653024761;(0.5322000371176994, 7.890282299523734e-12)
residue_repeats+net_contact_energy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4578.845933014648;31.962292631468532;12484580.229062818;(0.49167979919144933, 4.494009079962224e-10)
residue_repeats+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3318.1140109406897;26.623171582517486;12484882.335747479;(0.6075999753024323, 8.537729366368483e-16)
residue_repeats+net_contact_energy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4057.1269775810815;29.810677246853153;12483777.863785336;(0.5271657715898731, 1.3427678999018053e-11)
residue_repeats+net_contact_energy+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4540.004248063599;31.51458633776224;12484579.014254205;(0.4967719363881797, 2.78272959327404e-10)
residue_repeats+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3318.392699052578;26.665269484615386;12484882.954834273;(0.6078063666443809, 8.298936789633918e-16)
residue_repeats+net_contact_energy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4519.999193490172;31.367747176923075;12484578.513378505;(0.49851964488719064, 2.3563169001446746e-10)
residue_repeats+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3249.970828248382;26.409360393706294;12484881.8930084;(0.615813592680148, 2.7168575466267806e-16)
residue_repeats+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3029.216249868944;27.850740468527178;9399875.295769108;(0.6213473877017619, 1.2324602945763163e-16)
residue_repeats+net_contact_energy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4058.570855203459;29.91046745664336;12483778.063365757;(0.527119941962574, 1.349228826929978e-11)
residue_repeats+net_contact_energy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4581.172080231431;32.05304787622378;12484579.578743193;(0.49182243207814813, 4.434550830069132e-10)
residue_repeats+net_contact_energy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3368.8283242274033;27.69939535874126;12484986.96022771;(0.5997763230270838, 2.4651652535232507e-15)
residue_repeats+net_contact_energy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4578.845347336326;31.96215277132867;12484579.1077841;(0.49167993749758887, 4.4939510542760784e-10)
residue_repeats+net_contact_energy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3309.9821703812495;27.104989764335663;12484986.365822116;(0.6064371425088015, 1.0013540336193955e-15)
residue_repeats+net_contact_energy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3040.175844523057;27.916976361004693;9440821.581740076;(0.6198332354648477, 1.5324243725735953e-16)
residue_repeats+net_contact_energy+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4522.124610923739;31.42610382027972;12484573.37425802;(0.49882645755583976, 2.2882855177634928e-10)
residue_repeats+net_contact_energy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3250.2495163602703;26.451458295804194;12484882.512095194;(0.6160149844654974, 2.6405329057501765e-16)
residue_repeats+net_contact_energy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3309.5103996358916;29.182979420973723;9393090.304100486;(0.5878264593577134, 1.1789549309746572e-14)
residue_repeats+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3035.0995195893797;27.92075890419543;9335945.633693354;(0.6204770203591654, 1.397066662036269e-16)
residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'distance'}";3042.9197826802024;31.534572976993186;4062031.775961254;(0.6156330888945365, 2.7870906225473937e-16)
residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6373.290236409781;37.568989834265736;227556.97085775642;(0.4861582538010534, 7.490696246687414e-10)
residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3328.572779403701;29.73476011820432;18793579.80289592;(0.6051467051435843, 1.1942676947510448e-15)
residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6373.114572074117;37.549409414685314;227556.67842291854;(0.48627424287294085, 7.411421791264367e-10)
residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3335.98564703881;30.257273226391693;18784277.585022163;(0.6012609907420579, 2.020330870398626e-15)
residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3861.9396484382482;30.992967456643356;6354458.405245034;(0.5636556794332961, 2.312951664078427e-13)
residue_repeats+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}";6373.290236409781;37.568989834265736;227556.97085775642;(0.4861582538010534, 7.490696246687414e-10)
residue_repeats+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3261.0068618320206;29.53623083834826;18981472.352973055;(0.6098872517171013, 6.22743540849662e-16)
residue_repeats+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";4054.962840103982;32.41100941468532;26577428.185708385;(0.5497704501701252, 1.1496708968852112e-12)
residue_repeats+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3253.555535721451;30.281725262167296;17491381.037665404;(0.6061519733905324, 1.041180487216652e-15)
residue_repeats+helix+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6373.290236409781;37.568989834265736;227556.97085775642;(0.4861582538010534, 7.490696246687414e-10)
residue_repeats+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3578.4532099686817;30.92587654755244;214252.67911238538;(0.576189370062, 5.0943611683073946e-14)
residue_repeats+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3995.518084859227;31.741079344755242;26577428.37100301;(0.55140613585815, 9.554318785508618e-13)
residue_repeats+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3926.175464569016;30.988002421678313;26577260.212908935;(0.5586028881561775, 4.1814627233414967e-13)
residue_repeats+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";4021.7758916127236;31.879271652447553;26577439.693085466;(0.549437810053703, 1.1936181170214355e-12)
net_contact_energy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";7200.443806137893;41.36439535874126;67683636.6225222;(0.2826175498226422, 0.0006263338403495538)
net_contact_energy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";8511.380602753277;46.37767507902098;67751483.32378794;(0.17044402496067254, 0.04182642974639365)
net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";7033.4614802825845;44.689777666433564;5121184.615542202;(0.2912887096311614, 0.00041619983827058046)
net_contact_energy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";7172.104097116913;40.775108645454544;67752440.0437246;(0.30926677587947865, 0.00017100208804363647)
net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6659.861918177689;43.281574869230774;5121074.644374909;(0.30025383263740035, 0.0002690215900854266)
net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
net_contact_energy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";7368.628526634397;42.53794780629371;67754179.82699648;(0.2936691647422279, 0.00037117609003137686)
net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6194.763071098738;41.326339204895106;5121862.1366100805;(0.3274829958334313, 6.540268703760177e-05)
net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
net_contact_energy+helix+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";7763.050320760269;44.2674582958042;67754183.32811885;(0.28593604681494733, 0.0005364641598926909)
net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6873.3505187630735;43.47225528881119;5121848.1576718595;(0.2949461759450436, 0.00034892218504945475)
net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
aromaticity+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}";3346.680022906561;36.00805728181819;15967014.25098087;(0.5464914720183554, 1.661071162092236e-12)
aromaticity+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5475.611475185446;38.767416337762235;1143359.0677717614;(0.3499250643915329, 1.835554171438848e-05)
aromaticity+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'}";5252.765545477146;44.53692670489511;395270.90701583074;(0.3585510387883427, 1.0969543546031907e-05)
