Data;Best_params;MSE;MAE;MAPE;PCC
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4284.576005627865;30.128633190909092;12484428.480336703;(0.5312333861424833, 8.744320100242226e-12)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3641.668307026466;28.590381442657343;12484425.632071242;(0.5741205864077579, 6.568567088479147e-14)
aa_freq+residue_repeats+paac+net_contact_energy+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3602.950455515977;28.141877946153844;12483373.851322789;(0.5788107921749213, 3.6821806540727564e-14)
aa_freq+residue_repeats+paac+net_contact_energy+helix+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3544.8609351733194;27.69160521888112;12479049.160449486;(0.5864894016563529, 1.3989949476823746e-14)
aa_freq+residue_repeats+paac+net_contact_energy+helix+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3642.4669147187747;28.60415766643357;12484425.677991988;(0.5740828636148412, 6.598970461501291e-14)
aa_freq+residue_repeats+paac+net_contact_energy+helix+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3548.4155030054876;27.790905918181817;12484014.19541452;(0.585793225257931, 1.528895161311037e-14)
aa_freq+residue_repeats+paac+net_contact_energy+helix+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4284.576005627865;30.128633190909092;12484428.480336703;(0.5312333861424833, 8.744320100242226e-12)
aa_freq+residue_repeats+paac+net_contact_energy+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3644.4766986348577;28.646325498601403;12484425.76818817;(0.5739484452598255, 6.708423900220499e-14)
aa_freq+residue_repeats+paac+net_contact_energy+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3241.28263587262;26.53216465944056;12484013.681642579;(0.6356147020532823, 1.4912320448917624e-17)
aa_freq+residue_repeats+paac+net_contact_energy+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4284.576005627865;30.128633190909092;12484428.480336703;(0.5312333861424833, 8.744320100242226e-12)
aa_freq+residue_repeats+paac+net_contact_energy+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3644.4766986348577;28.646325498601403;12484425.76818817;(0.5739484452598255, 6.708423900220499e-14)
aa_freq+residue_repeats+paac+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3644.4766986348577;28.646325498601403;12484425.76818817;(0.5739484452598255, 6.708423900220499e-14)
aa_freq+residue_repeats+paac+aromaticity+helix+turn+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5259.335711693165;33.688544379720284;1136798.9370006726;(0.5015574440174327, 1.760755114899605e-10)
aa_freq+residue_repeats+paac+aromaticity+helix+turn+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6288.871200777081;36.65015976433566;1136805.3034097243;(0.4663098305952712, 4.36884292385312e-09)
aa_freq+residue_repeats+paac+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4734.343198424634;32.71260032377622;5107153.990169263;(0.4985723687915783, 2.3444886848301686e-10)
aa_freq+residue_repeats+paac+aromaticity+helix+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6288.871200777081;36.65015976433566;1136805.3034097243;(0.4663098305952712, 4.36884292385312e-09)
aa_freq+residue_repeats+paac+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4734.343198424634;32.71260032377622;5107153.990169263;(0.4985723687915783, 2.3444886848301686e-10)
aa_freq+residue_repeats+paac+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5705.182337958899;34.58297794615385;1137777.8615130272;(0.4613656932775019, 6.662752895695777e-09)
aa_freq+residue_repeats+paac+aromaticity+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6288.871200777081;36.65015976433566;1136805.3034097243;(0.4663098305952712, 4.36884292385312e-09)
aa_freq+residue_repeats+paac+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4734.343198424634;32.71260032377622;5107153.990169263;(0.4985723687915783, 2.3444886848301686e-10)
aa_freq+residue_repeats+paac+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5705.182337958899;34.58297794615385;1137777.8615130272;(0.4613656932775019, 6.662752895695777e-09)
aa_freq+residue_repeats+paac+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5705.182337958899;34.58297794615385;1137777.8615130272;(0.4613656932775019, 6.662752895695777e-09)
aa_freq+residue_repeats+paac+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6288.871200777081;36.65015976433566;1136805.3034097243;(0.4663098305952712, 4.36884292385312e-09)
aa_freq+residue_repeats+paac+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4734.343198424634;32.71260032377622;5107153.990169263;(0.4985723687915783, 2.3444886848301686e-10)
aa_freq+residue_repeats+paac+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5705.182337958899;34.58297794615385;1137777.8615130272;(0.4613656932775019, 6.662752895695777e-09)
aa_freq+residue_repeats+paac+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5705.182337958899;34.58297794615385;1137777.8615130272;(0.4613656932775019, 6.662752895695777e-09)
aa_freq+residue_repeats+paac+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5705.182337958899;34.58297794615385;1137777.8615130272;(0.4613656932775019, 6.662752895695777e-09)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+helix+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+helix+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+helix+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+helix+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+residue_repeats+cetd+net_contact_energy+helix+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+residue_repeats+cetd+net_contact_energy+helix+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+helix+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+residue_repeats+cetd+net_contact_energy+helix+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+helix+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+residue_repeats+cetd+net_contact_energy+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
aa_freq+residue_repeats+cetd+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
aa_freq+residue_repeats+cetd+aromaticity+helix+turn+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5169.824050200663;32.87409682727272;83539284.80213162;(0.5188607954555728, 3.167553987424208e-11)
aa_freq+residue_repeats+cetd+aromaticity+helix+turn+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5169.0058813055575;32.81145347062937;83539293.80562814;(0.5191813008428207, 3.065676567259135e-11)
aa_freq+residue_repeats+cetd+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};3243.0382886179095;27.89764113003567;74114342.88064845;(0.6360399262251671, 1.3978887615943002e-17)
aa_freq+residue_repeats+cetd+aromaticity+helix+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5169.0058813055575;32.81145347062937;83539293.80562814;(0.5191813008428207, 3.065676567259135e-11)
aa_freq+residue_repeats+cetd+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};3243.033456806557;27.89788930999374;74114370.5346675;(0.636040388868359, 1.397790378153073e-17)
aa_freq+residue_repeats+cetd+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5091.17216351132;32.74623451958042;83539635.2012293;(0.5278516297907407, 1.249585110156359e-11)
aa_freq+residue_repeats+cetd+aromaticity+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5169.0058813055575;32.81145347062937;83539293.80562814;(0.5191813008428207, 3.065676567259135e-11)
aa_freq+residue_repeats+cetd+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};3243.2130186477752;27.89857564109069;74114457.93363962;(0.6360181916767103, 1.402518348919503e-17)
aa_freq+residue_repeats+cetd+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5222.979175098732;32.75990584825174;83539293.14576449;(0.5134182964768326, 5.4899546239994695e-11)
aa_freq+residue_repeats+cetd+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5090.474679812019;32.67639535874126;83539634.5028377;(0.5276797435540567, 1.2723318597138468e-11)
aa_freq+residue_repeats+cetd+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5169.0058813055575;32.81145347062937;83539293.80562814;(0.5191813008428207, 3.065676567259135e-11)
aa_freq+residue_repeats+cetd+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};3243.051795397251;27.89793076921745;74114478.81399278;(0.6360421853973708, 1.3974084011368868e-17)
aa_freq+residue_repeats+cetd+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'};3772.9576293498267;29.272128159581516;75744661.72990264;(0.5891282362290543, 9.97265606276383e-15)
aa_freq+residue_repeats+cetd+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5091.17216351132;32.74623451958042;83539635.2012293;(0.5278516297907407, 1.249585110156359e-11)
aa_freq+residue_repeats+cetd+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5222.979175098732;32.75990584825174;83539293.14576449;(0.5134182964768326, 5.4899546239994695e-11)
aa_freq+residue_repeats+net_contact_energy+aromaticity+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3872.5199572244387;28.514558365734267;12483724.60009297;(0.5486862650807363, 1.2989967628826015e-12)
aa_freq+residue_repeats+net_contact_energy+aromaticity+helix+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4474.159474755907;30.76560032377623;12484390.88891141;(0.5051349664641342, 1.244745056867114e-10)
aa_freq+residue_repeats+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3556.580348528102;27.929360393706297;12484906.452757536;(0.5749710000375841, 5.918205916540087e-14)
aa_freq+residue_repeats+net_contact_energy+aromaticity+helix+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4472.278364713949;30.722551372727274;12484394.572036872;(0.504682337786744, 1.3008678095028532e-10)
aa_freq+residue_repeats+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3557.0260976539766;27.97722752657343;12484907.826557854;(0.5745953897831526, 6.197344679476109e-14)
aa_freq+residue_repeats+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3681.8572504302;28.36562612797203;12484874.55183383;(0.5677833244510825, 1.41524960732129e-13)
aa_freq+residue_repeats+net_contact_energy+aromaticity+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4474.605097609054;30.813446477622374;12484395.042995963;(0.5048087841254739, 1.2849477771598807e-10)
aa_freq+residue_repeats+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3554.0140583113193;27.895661093006993;12484907.208759248;(0.5744696322657048, 6.293632061046289e-14)
aa_freq+residue_repeats+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3757.436537835795;28.57542333076923;12484874.633376393;(0.5582892644167514, 4.336579831408672e-13)
aa_freq+residue_repeats+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3679.347359688941;28.343640113986012;12484875.642500887;(0.5674837190481745, 1.4669580331986578e-13)
aa_freq+residue_repeats+net_contact_energy+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4474.6050964342285;30.813362561538465;12484392.245793166;(0.5048092692308793, 1.284887064933377e-10)
aa_freq+residue_repeats+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3551.433766178452;27.832828925174827;12484907.050852641;(0.5739705984823517, 6.690264395272637e-14)
aa_freq+residue_repeats+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4394.68621777985;30.664710044055944;12484980.180410007;(0.5062696958216835, 1.1141440651202165e-10)
aa_freq+residue_repeats+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4259.72917787076;29.847136617482512;12484880.603792638;(0.5219238976741721, 2.314340636911091e-11)
aa_freq+residue_repeats+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3760.0599049686625;28.627940813286713;12484875.61448696;(0.5574792637637563, 4.76350989632772e-13)
aa_freq+residue_repeats+aromaticity+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6321.693679846032;37.12050948461539;227969.24650867996;(0.49155194745016306, 4.547959217913457e-10)
aa_freq+residue_repeats+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};3212.632784222476;29.201668694457112;18853858.356707912;(0.6130073140820815, 4.03266968037795e-16)
